transcript,Gene Ontology IDs
TRINITY_GG_8089_c30_g1_i1.p1,GO:0003735; GO:0005654; GO:0005730; GO:0006364; GO:0006412; GO:0015934; GO:0022625; GO:0098556
TRINITY_GG_7874_c22_g1_i2.p2,GO:0003735; GO:0005654; GO:0005739; GO:0005763; GO:0030054; GO:0032543
TRINITY_GG_9553_c8_g1_i1.p1,GO:0003735; GO:0005654; GO:0005743; GO:0005762; GO:0030054
TRINITY_GG_4468_c14_g1_i1.p1,GO:0003735; GO:0005730; GO:0006412; GO:0022627; GO:0070181
TRINITY_GG_22273_c0_g1_i1.p1,GO:0003735; GO:0005737; GO:0005840; GO:0006412
TRINITY_GG_18930_c6_g1_i1.p1,GO:0003735; GO:0005737; GO:0005840; GO:0006412; GO:0019843
TRINITY_GG_9124_c25_g1_i1.p1,GO:0003735; GO:0005737; GO:0005840; GO:0006412; GO:0019843
TRINITY_GG_1133_c3_g1_i1.p1,GO:0003735; GO:0005739; GO:0005743; GO:0005747; GO:0005761; GO:0006120; GO:0008137; GO:0009060; GO:0032543; GO:0042776
TRINITY_GG_16108_c10_g1_i1.p1,GO:0003735; GO:0005739; GO:0005743; GO:0005762; GO:0005763; GO:0006412; GO:0032543; GO:0070181
TRINITY_GG_18214_c7_g1_i2.p1,GO:0003735; GO:0005739; GO:0005743; GO:0005762; GO:0032543
TRINITY_GG_7851_c2_g1_i1.p1,GO:0003735; GO:0005739; GO:0005743; GO:0005763; GO:0006412; GO:0032543
TRINITY_GG_16933_c11_g2_i1.p1,GO:0003735; GO:0005739; GO:0005743; GO:0005763; GO:0006915; GO:0032543
TRINITY_GG_16595_c3_g1_i1.p1,GO:0003735; GO:0005739; GO:0005743; GO:0005763; GO:0032543
TRINITY_GG_10315_c2_g1_i1.p1,GO:0003735; GO:0005739; GO:0005743; GO:0005763; GO:0032543; GO:0061668
TRINITY_GG_13004_c3_g1_i1.p1,GO:0003735; GO:0005739; GO:0005762; GO:0005763; GO:0019843; GO:0032543
TRINITY_GG_11509_c2_g1_i1.p1,GO:0003735; GO:0005739; GO:0005762; GO:0006412
TRINITY_GG_1439_c81_g1_i2.p1,GO:0003735; GO:0005739; GO:0005762; GO:0006412
TRINITY_GG_20509_c17_g1_i2.p1,GO:0003735; GO:0005739; GO:0005762; GO:0006412; GO:0032543
TRINITY_GG_14622_c0_g1_i1.p1,GO:0003735; GO:0005739; GO:0005762; GO:0032543
TRINITY_GG_9135_c0_g1_i1.p2,GO:0003735; GO:0005739; GO:0005762; GO:0032543
TRINITY_GG_15186_c4_g1_i1.p1,GO:0003735; GO:0005739; GO:0005763; GO:0006412
TRINITY_GG_10615_c5_g1_i2.p1,GO:0003735; GO:0005739; GO:0005763; GO:0032543
TRINITY_GG_19697_c5_g1_i6.p3,GO:0003735; GO:0005739; GO:0005763; GO:0032543
TRINITY_GG_7515_c28_g1_i3.p1,GO:0003735; GO:0005739; GO:0005763; GO:0032543; GO:0040008
TRINITY_GG_17307_c4_g1_i4.p1,GO:0003735; GO:0005743; GO:0005762
TRINITY_GG_15609_c24_g1_i3.p1,GO:0003735; GO:0005743; GO:0005762; GO:0006412
TRINITY_GG_18858_c2_g1_i1.p2,GO:0003735; GO:0005743; GO:0005762; GO:0006412
TRINITY_GG_8857_c1_g1_i1.p1,GO:0003735; GO:0005743; GO:0005762; GO:0006412
TRINITY_GG_16418_c35_g1_i12.p4,GO:0003735; GO:0005743; GO:0005762; GO:0032543
TRINITY_GG_17344_c9_g1_i1.p3,GO:0003735; GO:0005743; GO:0005763; GO:0006412; GO:0015935; GO:0031965; GO:0032543
TRINITY_GG_23545_c1_g1_i1.p1,GO:0003735; GO:0005743; GO:0005763; GO:0032543
TRINITY_GG_14853_c16_g1_i4.p2,GO:0003735; GO:0005761; GO:0005762; GO:0006412; GO:0032543
TRINITY_GG_20127_c0_g1_i2.p1,GO:0003735; GO:0005762; GO:0006412
TRINITY_GG_22877_c1_g1_i2.p1,GO:0003735; GO:0005762; GO:0006412; GO:0006417; GO:0015934; GO:0031047; GO:0032543; GO:0070180
TRINITY_GG_1439_c77_g1_i3.p2,GO:0003735; GO:0005762; GO:0006412; GO:0015934; GO:0032543; GO:1990904
TRINITY_GG_17828_c9_g1_i1.p1,GO:0003735; GO:0005762; GO:0006412; GO:0019843
TRINITY_GG_15756_c12_g1_i2.p2,GO:0003735; GO:0005762; GO:0006412; GO:0032543
TRINITY_GG_20050_c51_g1_i1.p1,GO:0003735; GO:0005762; GO:0006412; GO:0032543
TRINITY_GG_10164_c1_g1_i2.p1,GO:0003735; GO:0005762; GO:0032543
TRINITY_GG_12999_c7_g1_i1.p1,GO:0003735; GO:0005762; GO:0032543
TRINITY_GG_15198_c5_g1_i1.p1,GO:0003735; GO:0005762; GO:0032543
TRINITY_GG_7632_c3_g1_i1.p3,GO:0003735; GO:0005762; GO:0032543
TRINITY_GG_20926_c4_g1_i1.p2,GO:0003735; GO:0005763; GO:0015935; GO:0032543
TRINITY_GG_12157_c28_g1_i1.p2,GO:0003735; GO:0005763; GO:0032543
TRINITY_GG_24956_c4_g1_i1.p2,GO:0003735; GO:0005763; GO:0032543
TRINITY_GG_14983_c24_g1_i1.p2,GO:0003735; GO:0005763; GO:0032543; GO:0070181
TRINITY_GG_13467_c1_g1_i1.p1,GO:0003735; GO:0005829; GO:0005840; GO:0006412
TRINITY_GG_10909_c65_g1_i2.p2,GO:0003735; GO:0005840; GO:0006412
TRINITY_GG_12423_c1_g1_i1.p1,GO:0003735; GO:0005840; GO:0006412
TRINITY_GG_13949_c8_g1_i1.p2,GO:0003735; GO:0005840; GO:0006412
TRINITY_GG_17850_c11_g1_i1.p1,GO:0003735; GO:0005840; GO:0006412
TRINITY_GG_4125_c9_g1_i1.p2,GO:0003735; GO:0005840; GO:0006412
TRINITY_GG_5928_c4_g1_i1.p1,GO:0003735; GO:0005840; GO:0006412
TRINITY_GG_6122_c18_g1_i1.p1,GO:0003735; GO:0005840; GO:0006412
TRINITY_GG_6929_c12_g2_i1.p1,GO:0003735; GO:0005840; GO:0006412
TRINITY_GG_7158_c8_g1_i3.p1,GO:0003735; GO:0005840; GO:0006412
TRINITY_GG_7288_c11_g1_i1.p1,GO:0003735; GO:0005840; GO:0006412
TRINITY_GG_7670_c9_g1_i1.p1,GO:0003735; GO:0005840; GO:0006412
TRINITY_GG_8382_c10_g1_i1.p1,GO:0003735; GO:0005840; GO:0006412
TRINITY_GG_9181_c61_g1_i1.p1,GO:0003735; GO:0005840; GO:0006412
TRINITY_GG_20277_c10_g1_i1.p1,GO:0003735; GO:0005840; GO:0006412; GO:0019843
TRINITY_GG_22938_c48_g1_i1.p1,GO:0003735; GO:0005840; GO:0006412; GO:0019843
TRINITY_GG_8155_c44_g1_i1.p1,GO:0003735; GO:0005840; GO:0006412; GO:0019843; GO:0046872
TRINITY_GG_15503_c43_g1_i1.p1,GO:0003735; GO:0006412; GO:0015934
TRINITY_GG_17782_c12_g1_i1.p1,GO:0003735; GO:0006412; GO:0015934
TRINITY_GG_14156_c5_g1_i1.p1,GO:0003735; GO:0006412; GO:0019843; GO:0022627; GO:0031090
TRINITY_GG_21971_c18_g1_i1.p1,GO:0003735; GO:0006412; GO:0022625
TRINITY_GG_16733_c27_g1_i1.p1,GO:0003735; GO:0006412; GO:0022627
TRINITY_GG_7506_c5_g1_i1.p1,GO:0003743
TRINITY_GG_7674_c16_g1_i1.p1,GO:0003743; GO:0005085; GO:0005851; GO:0005886; GO:0006413; GO:0014003; GO:0042802; GO:0050852
TRINITY_GG_16524_c5_g1_i2.p1,GO:0003743; GO:0005524; GO:0005525; GO:0005737; GO:0005851; GO:0006413; GO:0007417; GO:0014003; GO:0042552; GO:0050790; GO:0050852
TRINITY_GG_7843_c4_g2_i1.p1,GO:0003746; GO:0003924; GO:0005525; GO:0005576; GO:0006414; GO:0031093; GO:0042802
TRINITY_GG_12225_c13_g1_i1.p2,GO:0003746; GO:0003924; GO:0005525; GO:0005737
TRINITY_GG_17782_c13_g1_i1.p1,GO:0003746; GO:0003924; GO:0005525; GO:0005737
TRINITY_GG_9659_c27_g1_i1.p1,GO:0003746; GO:0003924; GO:0005525; GO:0005739; GO:0005743; GO:0006414; GO:0042645; GO:0043209; GO:0045202; GO:0045471; GO:0070125
TRINITY_GG_10233_c3_g1_i1.p1,GO:0003746; GO:0003924; GO:0005525; GO:0005739; GO:0070125
TRINITY_GG_12868_c9_g3_i1.p1,GO:0003746; GO:0003924; GO:0005525; GO:0042256; GO:0043022; GO:0046039; GO:1990904
TRINITY_GG_9173_c4_g1_i1.p1,GO:0003746; GO:0005739
TRINITY_GG_13618_c12_g1_i1.p1,GO:0003746; GO:0005853
TRINITY_GG_16850_c54_g1_i1.p3,GO:0003746; GO:0006749
TRINITY_GG_21602_c5_g1_i1.p1,GO:0003755; GO:0005509; GO:0005788
TRINITY_GG_5644_c0_g1_i2.p1,GO:0003755; GO:0005634; GO:0005829; GO:0008134; GO:0031398; GO:1904059
TRINITY_GG_16130_c3_g1_i1.p1,GO:0003756; GO:0005509; GO:0016021
TRINITY_GG_17483_c1_g1_i1.p1,GO:0003756; GO:0005615; GO:0005635; GO:0005737; GO:0005783; GO:0005788; GO:0005791; GO:0012505; GO:0015035; GO:0043025; GO:0045169; GO:0048471; GO:0060187; GO:0070732
TRINITY_GG_12623_c4_g1_i1.p1,GO:0003756; GO:0005615; GO:0005783; GO:0005788; GO:0005790; GO:0005793; GO:0005829; GO:0005886; GO:0015035; GO:0030168; GO:0034663; GO:0034976; GO:0042470; GO:0070527
TRINITY_GG_12251_c0_g1_i1.p1,GO:0003756; GO:0005783; GO:0005788; GO:0006457; GO:0015035
TRINITY_GG_23035_c3_g1_i1.p1,GO:0003756; GO:0005783; GO:0005788; GO:0042470; GO:0043065
TRINITY_GG_7247_c6_g1_i2.p1,GO:0003756; GO:0005783; GO:0006457; GO:0009986; GO:0012505; GO:0043277; GO:2000427
TRINITY_GG_11509_c5_g1_i2.p1,GO:0003756; GO:0005788; GO:0005789; GO:0005793; GO:0006457; GO:0006986; GO:0009100; GO:0009986; GO:0034976
TRINITY_GG_20549_c4_g1_i1.p1,GO:0003756; GO:0005789; GO:0016021
TRINITY_GG_6876_c25_g1_i5.p1,GO:0003756; GO:0005789; GO:0016021
TRINITY_GG_14407_c7_g1_i3.p2,GO:0003777; GO:0005119; GO:0005524; GO:0005737; GO:0005829; GO:0005874; GO:0005875; GO:0005929; GO:0007224; GO:0007476; GO:0008017; GO:0012506; GO:0019901; GO:0030707; GO:0031234; GO:0031625; GO:0035301; GO:0035591; GO:0042073; GO:0042981; GO:0042994; GO:0045879; GO:0140311
TRINITY_GG_14031_c13_g1_i2.p1,GO:0003777; GO:0005524; GO:0005737; GO:0005814; GO:0005874; GO:0005929; GO:0007018; GO:0008017; GO:0010457; GO:0034454; GO:0060271
TRINITY_GG_7587_c7_g1_i2.p1,GO:0003777; GO:0005524; GO:0005737; GO:0005815; GO:0005871; GO:0005874; GO:0007018; GO:0008017; GO:0016887; GO:0070062
TRINITY_GG_14657_c16_g1_i6.p1,GO:0003777; GO:0005524; GO:0005737; GO:0005871; GO:0005874; GO:0005875; GO:0007018; GO:0008017; GO:0008574; GO:0016192; GO:0016887; GO:0030705; GO:0047496; GO:0048489
TRINITY_GG_14240_c5_g1_i1.p1,GO:0003777; GO:0005524; GO:0005737; GO:0005871; GO:0005874; GO:0005929; GO:0007018; GO:0008017; GO:0016887; GO:0035845; GO:0036372; GO:0042461; GO:0043197; GO:0043584; GO:0046530; GO:0048793; GO:0048839; GO:0048884; GO:0060041; GO:0060042; GO:0060271; GO:0070161
TRINITY_GG_6960_c14_g1_i1.p1,GO:0003777; GO:0005524; GO:0005737; GO:0005874; GO:0007018; GO:0007049; GO:0008017; GO:0051301
TRINITY_GG_16392_c12_g1_i4.p1,GO:0003777; GO:0005524; GO:0005815; GO:0005871; GO:0005874; GO:0005929; GO:0007018; GO:0008017; GO:0008574; GO:0016887; GO:0030030; GO:0030425; GO:0032839; GO:0035720; GO:0036064; GO:0042073; GO:0043005; GO:0043025; GO:0043053; GO:0046626; GO:0048471; GO:0060271; GO:0061066; GO:0097730; GO:0098971; GO:1902856; GO:1902857; GO:1905515
TRINITY_GG_19599_c14_g1_i15.p1,GO:0003777; GO:0005524; GO:0005829; GO:0005871; GO:0005874; GO:0005886; GO:0007018; GO:0008017; GO:0016887; GO:0030424; GO:0030425; GO:0071532
TRINITY_GG_24297_c23_g2_i1.p1,GO:0003777; GO:0005634; GO:0005654; GO:0005737; GO:0005874; GO:0005875; GO:0006886; GO:0016567; GO:0030659; GO:0031462; GO:0043161; GO:0046907; GO:1990756
TRINITY_GG_11425_c1_g1_i1.p1,GO:0003779; GO:0003785; GO:0004713; GO:0005524; GO:0005546; GO:0005737; GO:0005884; GO:0005911; GO:0010591; GO:0010613; GO:0010976; GO:0015629; GO:0030016; GO:0030042; GO:0030175; GO:0030837; GO:0042989; GO:0043538; GO:0044877; GO:0048471; GO:0051015; GO:0051016
TRINITY_GG_17464_c0_g1_i1.p1,GO:0003779; GO:0004672; GO:0005524; GO:0005737; GO:0005829; GO:0005886; GO:0006468; GO:0006954; GO:0008022; GO:0032780; GO:0032991; GO:0034451; GO:0035091; GO:0043271; GO:0050804
TRINITY_GG_9659_c28_g1_i2.p2,GO:0003779; GO:0004864; GO:0005634; GO:0005829; GO:0008157; GO:0031032; GO:0031532; GO:0043149; GO:0045202; GO:0070161
TRINITY_GG_9659_c28_g1_i2.p4,GO:0003779; GO:0004864; GO:0005886; GO:0030036; GO:0031092
TRINITY_GG_8155_c14_g1_i1.p1,GO:0003779; GO:0005102; GO:0005737; GO:0005829; GO:0005938; GO:0006605; GO:0007186; GO:0007268; GO:0008021; GO:0012506; GO:0014047; GO:0016020; GO:0017022; GO:0030511; GO:0031410; GO:0031647; GO:0032435; GO:0032467; GO:0042802; GO:0043197; GO:0043198; GO:0043542; GO:0045296; GO:0048023; GO:0048167; GO:0070062; GO:0098685; GO:0098761; GO:0098978; GO:2000300
TRINITY_GG_6645_c0_g1_i1.p1,GO:0003779; GO:0005198; GO:0005516; GO:0005737; GO:0005856; GO:0005925; GO:0006936; GO:0016010; GO:0030165; GO:0032991; GO:0042383; GO:0045202
TRINITY_GG_15738_c34_g2_i2.p1,GO:0003779; GO:0005198; GO:0005634; GO:0005737; GO:0005856; GO:0007154; GO:0008022; GO:0016010; GO:0016013; GO:0032587
TRINITY_GG_8892_c7_g1_i3.p1,GO:0003779; GO:0005509; GO:0005516; GO:0005794; GO:0005886; GO:0005938; GO:0007009; GO:0007026; GO:0007274; GO:0007294; GO:0007308; GO:0007417; GO:0008017; GO:0008360; GO:0016199; GO:0016323; GO:0016324; GO:0016328; GO:0030036; GO:0030054; GO:0030727; GO:0030864; GO:0031594; GO:0035332; GO:0042062; GO:0042995; GO:0045169; GO:0045170; GO:0045478; GO:0048790; GO:0050807; GO:0051015; GO:0051693
TRINITY_GG_15259_c28_g1_i1.p1,GO:0003779; GO:0005509; GO:0005546; GO:0005634; GO:0005737; GO:0007527; GO:0008154; GO:0010004; GO:0015629; GO:0030018; GO:0030239; GO:0051014; GO:0051015; GO:0051016
TRINITY_GG_7331_c15_g1_i1.p1,GO:0003779; GO:0005509; GO:0005886; GO:0005925; GO:0030018; GO:0030036; GO:0030054; GO:0030864; GO:0031532; GO:0042995; GO:0045214; GO:0051015; GO:0051017; GO:0055001
TRINITY_GG_22484_c2_g1_i1.p1,GO:0003779; GO:0005634; GO:0005737; GO:0005829; GO:0005885; GO:0030833; GO:0034314; GO:0035861; GO:0042995
TRINITY_GG_5730_c11_g1_i1.p1,GO:0003779; GO:0005634; GO:0005737; GO:0005885; GO:0030041; GO:0030833; GO:0034314; GO:0035861; GO:0042995
TRINITY_GG_16096_c4_g1_i5.p1,GO:0003779; GO:0005634; GO:0005737; GO:0005885; GO:0030833; GO:0034314; GO:0035861
TRINITY_GG_21719_c10_g1_i2.p2,GO:0003779; GO:0005634; GO:0005737; GO:0005885; GO:0030833; GO:0034314; GO:0035861; GO:0042995
TRINITY_GG_8062_c9_g1_i4.p1,GO:0003779; GO:0005635; GO:0005640; GO:0005737; GO:0005829; GO:0006997; GO:0007015; GO:0007097; GO:0007303; GO:0007498; GO:0007523; GO:0008335; GO:0016021; GO:0016477; GO:0019901; GO:0030018; GO:0034453; GO:0034993; GO:0040011; GO:0048471; GO:0051015; GO:0051643; GO:0051646; GO:0051647; GO:0060361
TRINITY_GG_7976_c18_g1_i2.p1,GO:0003779; GO:0005654; GO:0005737; GO:0005856; GO:0005886; GO:0007049; GO:0016363; GO:0043161; GO:0043249; GO:0046872; GO:0051301; GO:0061630
TRINITY_GG_18624_c16_g1_i1.p1,GO:0003779; GO:0005730; GO:0005737; GO:0006325; GO:0006482; GO:0016491; GO:0016706; GO:0030496; GO:0031032; GO:0032451; GO:0035516; GO:0036090; GO:0046872; GO:0070938; GO:0070989; GO:0080111; GO:1902275
TRINITY_GG_9247_c10_g1_i1.p1,GO:0003779; GO:0005737; GO:0005829; GO:0005884; GO:0005938; GO:0007015; GO:0007304; GO:0007315; GO:0007316; GO:0008017; GO:0015031; GO:0030029; GO:0030659; GO:0045010; GO:0045451; GO:0048477
TRINITY_GG_11983_c20_g1_i1.p1,GO:0003779; GO:0005737; GO:0005829; GO:0005886; GO:0005925; GO:0007163; GO:0015629; GO:0030018; GO:0030027; GO:0030031; GO:0030032; GO:0031532; GO:0034446; GO:0071963
TRINITY_GG_7799_c16_g1_i2.p1,GO:0003779; GO:0005737; GO:0005856
TRINITY_GG_7820_c3_g1_i1.p1,GO:0003779; GO:0005737; GO:0005856
TRINITY_GG_18118_c11_g1_i1.p1,GO:0003779; GO:0005737; GO:0005856; GO:0005886; GO:0005912; GO:0009887; GO:0030182; GO:0045197
TRINITY_GG_14418_c9_g1_i18.p1,GO:0003779; GO:0005737; GO:0005856; GO:0005912; GO:0005925; GO:0009986; GO:0010761
TRINITY_GG_11118_c1_g1_i1.p1,GO:0003779; GO:0005737; GO:0007163; GO:0008407; GO:0009913; GO:0015629; GO:0016358; GO:0016477; GO:0030034; GO:0030036; GO:0030674; GO:0035017; GO:0035099; GO:0035317; GO:0042060; GO:0043005; GO:0043025; GO:0046847; GO:0048477; GO:0048800; GO:0048812; GO:0051015; GO:0051017
TRINITY_GG_10315_c8_g1_i4.p1,GO:0003779; GO:0005737; GO:0015629
TRINITY_GG_11018_c7_g2_i1.p1,GO:0003779; GO:0005764; GO:0005765; GO:0005768; GO:0005769; GO:0005770; GO:0005776; GO:0006886; GO:0008333; GO:0016197; GO:0030136; GO:0030424; GO:0030897; GO:0031902; GO:0033263; GO:0034058; GO:0035542; GO:0042144; GO:0043025; GO:0051015; GO:0055037; GO:0097352
TRINITY_GG_17181_c28_g1_i4.p1,GO:0003779; GO:0005768; GO:0005769; GO:0006897; GO:0015629; GO:0016020; GO:0030424; GO:0030426
TRINITY_GG_13461_c3_g1_i9.p2,GO:0003779; GO:0005815; GO:0005829; GO:0007015; GO:0007411; GO:0016322; GO:0016709; GO:0030036; GO:0030042; GO:0030047; GO:0030240; GO:0031941; GO:0043195; GO:0045214; GO:0046872; GO:0048813; GO:0060386; GO:0071949; GO:1904799
TRINITY_GG_20693_c22_g2_i2.p1,GO:0003779; GO:0005829; GO:0005856; GO:0005886; GO:0005938; GO:0015031; GO:0016192; GO:0030036; GO:0030041; GO:0030659; GO:0036089; GO:0040038; GO:0045010; GO:0046907; GO:0048193; GO:0051295; GO:0051639; GO:0070649; GO:2000781
TRINITY_GG_17688_c33_g1_i1.p1,GO:0003779; GO:0005856; GO:0007010; GO:0008360; GO:0014003; GO:0030027; GO:0030032; GO:0030036; GO:0030041; GO:0031209; GO:0031643; GO:0034237; GO:0065003; GO:0070062; GO:0071933; GO:0097386; GO:0098794; GO:0098885; GO:0098978; GO:2000601
TRINITY_GG_21426_c6_g1_i2.p1,GO:0003779; GO:0005886; GO:0005903; GO:0005938; GO:0007266; GO:0008344; GO:0008360; GO:0010458; GO:0014069; GO:0016601; GO:0017146; GO:0030426; GO:0030832; GO:0031267; GO:0031532; GO:0032420; GO:0032421; GO:0032426; GO:0032587; GO:0035023; GO:0035591; GO:0036336; GO:0045202; GO:0048149; GO:0051016; GO:0051017; GO:0051764; GO:0070161; GO:0070358; GO:0098978; GO:0099072; GO:1900029; GO:1990830
TRINITY_GG_12491_c1_g1_i1.p1,GO:0003779; GO:0005886; GO:0006366; GO:0006606; GO:0015629; GO:0030016; GO:0030017; GO:0035025; GO:0045893; GO:0045944; GO:0051091
TRINITY_GG_21385_c2_g1_i1.p1,GO:0003779; GO:0007368; GO:0016055; GO:0021516; GO:0030036; GO:0030833; GO:0031267; GO:0048715; GO:0051489; GO:0060828; GO:0070062; GO:0090263; GO:0090521; GO:2000050
TRINITY_GG_22697_c12_g1_i2.p2,GO:0003779; GO:0008083; GO:0034316; GO:0071933
TRINITY_GG_12370_c5_g1_i1.p1,GO:0003779; GO:0016567; GO:0045886
TRINITY_GG_13114_c20_g1_i1.p1,GO:0003779; GO:0030036; GO:0031267; GO:0048471; GO:0051056; GO:0090140
TRINITY_GG_16733_c26_g1_i1.p1,GO:0003796; GO:0008152; GO:0019835; GO:0042742
TRINITY_GG_7001_c9_g1_i1.p1,GO:0003796; GO:0008152; GO:0019835; GO:0042742
TRINITY_GG_22160_c12_g1_i1.p1,GO:0003810; GO:0005886; GO:0018149; GO:0046872
TRINITY_GG_8834_c3_g1_i1.p1,GO:0003810; GO:0016020; GO:0018149; GO:0046872
TRINITY_GG_22697_c10_g1_i1.p1,GO:0003824
TRINITY_GG_5980_c0_g1_i1.p1,GO:0003824; GO:0005634; GO:0005737; GO:0006338
TRINITY_GG_12421_c5_g1_i2.p1,GO:0003824; GO:0008033; GO:0046872
TRINITY_GG_9713_c2_g1_i1.p1,GO:0003825; GO:0004805; GO:0005992; GO:0046872
TRINITY_GG_15424_c14_g1_i1.p1,GO:0003831; GO:0005794; GO:0005975; GO:0006024; GO:0006029; GO:0006487; GO:0008378; GO:0016021; GO:0030145; GO:0030166; GO:0032580; GO:0046525; GO:0048147; GO:0070085; GO:0097435
TRINITY_GG_23046_c19_g1_i5.p2,GO:0003833; GO:0005524; GO:0006631; GO:0043041
TRINITY_GG_14998_c27_g1_i1.p1,GO:0003835; GO:0005794; GO:0006486; GO:0009311; GO:0016021; GO:0032580; GO:0097503
TRINITY_GG_14986_c22_g1_i1.p2,GO:0003837; GO:0005737; GO:0033396; GO:0046135; GO:0051260
TRINITY_GG_20824_c3_g1_i1.p1,GO:0003839; GO:0005112; GO:0005737; GO:0005802; GO:0005829; GO:0006750; GO:0006751; GO:0006986; GO:0007219; GO:0010955; GO:0022008; GO:0045746; GO:0061928; GO:0070059
TRINITY_GG_16957_c2_g1_i5.p1,GO:0003841; GO:0005654; GO:0005811; GO:0005829; GO:0006631; GO:0006654; GO:0010891; GO:0010898; GO:0030154; GO:0051006
TRINITY_GG_11346_c2_g1_i1.p1,GO:0003841; GO:0005741; GO:0005783; GO:0005789; GO:0012505; GO:0016021; GO:0016024; GO:0016746
TRINITY_GG_5730_c14_g1_i2.p1,GO:0003841; GO:0005789; GO:0006656; GO:0016020; GO:0016021; GO:0016746; GO:0030258; GO:0034378; GO:0034379; GO:0036150; GO:0036151; GO:0036152; GO:0036335; GO:0045540; GO:0045797; GO:0047144; GO:0047184; GO:0050728; GO:0071617; GO:0090158; GO:0106262; GO:0106263; GO:1901310; GO:1903573; GO:1905885
TRINITY_GG_8802_c1_g1_i1.p1,GO:0003842; GO:0005759; GO:0010133; GO:0016620
TRINITY_GG_19843_c0_g1_i1.p1,GO:0003844; GO:0004553; GO:0005737; GO:0005829; GO:0005975; GO:0005978; GO:0030246; GO:0043169; GO:0043524; GO:0102752
TRINITY_GG_6005_c15_g1_i1.p1,GO:0003846; GO:0005737; GO:0005783; GO:0005789; GO:0008654; GO:0012505; GO:0016021; GO:0016746; GO:0019432; GO:0036149; GO:0036152; GO:0045723; GO:0071617; GO:0071618
TRINITY_GG_12157_c22_g1_i2.p1,GO:0003846; GO:0005789; GO:0006071; GO:0016021; GO:0019432
TRINITY_GG_14869_c9_g1_i1.p1,GO:0003847; GO:0005543; GO:0034362; GO:0034364; GO:0034374; GO:0034440; GO:0034441; GO:0034638; GO:0046469; GO:0047499; GO:0062234; GO:0090026
TRINITY_GG_20142_c25_g1_i1.p1,GO:0003857; GO:0004303; GO:0005739; GO:0006631; GO:0006637; GO:0008202; GO:0008205; GO:0008209; GO:0008210; GO:0016229; GO:0018454; GO:0030678; GO:0035410; GO:0044594; GO:0047015; GO:0047022; GO:0047035; GO:0090646; GO:0106282; GO:0106283
TRINITY_GG_12484_c2_g1_i1.p1,GO:0003857; GO:0005654; GO:0005737; GO:0005739; GO:0005743; GO:0005759; GO:0006635; GO:0009410; GO:0014823; GO:0032868; GO:0042802; GO:0046676; GO:0050796; GO:0070403; GO:0120162
TRINITY_GG_10487_c26_g1_i2.p1,GO:0003858; GO:0005739; GO:0005759; GO:0008202; GO:0016229; GO:0016491; GO:0043231; GO:0099617
TRINITY_GG_9371_c32_g1_i4.p2,GO:0003860; GO:0005739; GO:0006574
TRINITY_GG_11213_c8_g1_i2.p1,GO:0003863; GO:0005654; GO:0005730; GO:0005947; GO:0006629; GO:0007584; GO:0009083
TRINITY_GG_14126_c20_g1_i1.p1,GO:0003863; GO:0005759; GO:0009083; GO:0046872
TRINITY_GG_8281_c12_g1_i1.p1,GO:0003865; GO:0005783; GO:0005789; GO:0006488; GO:0016021; GO:0016095; GO:0019348; GO:0019408; GO:0102389
TRINITY_GG_19954_c41_g1_i1.p1,GO:0003872; GO:0005524; GO:0005945; GO:0006002; GO:0006096; GO:0009744; GO:0016208; GO:0030388; GO:0042593; GO:0042802; GO:0046872; GO:0048029; GO:0061621; GO:0070095
TRINITY_GG_12512_c6_g1_i5.p1,GO:0003873; GO:0004331; GO:0005524; GO:0006000; GO:0006003
TRINITY_GG_13465_c20_g1_i1.p2,GO:0003874; GO:0005739; GO:0006728; GO:0006729; GO:0042802; GO:0046872
TRINITY_GG_6629_c18_g1_i4.p1,GO:0003876; GO:0005829; GO:0006188; GO:0032264; GO:0042802; GO:0046033; GO:0046872; GO:0052652; GO:0097009
TRINITY_GG_14439_c10_g1_i2.p1,GO:0003878; GO:0005524; GO:0005829; GO:0006085; GO:0006101; GO:0008610; GO:0046872
TRINITY_GG_12048_c15_g1_i2.p1,GO:0003881; GO:0005794; GO:0006661; GO:0007602; GO:0016021; GO:0016324; GO:0016328; GO:0046872; GO:0071711
TRINITY_GG_10923_c12_g1_i1.p1,GO:0003883; GO:0005524; GO:0005737; GO:0005829; GO:0006241; GO:0006541; GO:0019856; GO:0035167; GO:0042802; GO:0044210; GO:0097268
TRINITY_GG_23907_c8_g1_i3.p1,GO:0003885; GO:0005739; GO:0016491; GO:0031307; GO:0070485; GO:0071949
TRINITY_GG_19638_c11_g1_i1.p1,GO:0003896; GO:0005658; GO:0006261; GO:0006269; GO:0006270; GO:0046872
TRINITY_GG_11659_c7_g1_i2.p2,GO:0003919; GO:0005524; GO:0005737; GO:0006747
TRINITY_GG_9136_c1_g1_i1.p1,GO:0003920; GO:0006144; GO:0032264; GO:0046872; GO:1902560
TRINITY_GG_2681_c3_g1_i1.p1,GO:0003921; GO:0003922; GO:0005524; GO:0005829; GO:0006177; GO:0006541; GO:0009410; GO:0016462; GO:0019899; GO:0032263; GO:1901367
TRINITY_GG_12457_c0_g1_i2.p1,GO:0003923; GO:0005739; GO:0005783; GO:0005813; GO:0005829; GO:0005887; GO:0006506; GO:0016021; GO:0016255; GO:0034235; GO:0042765; GO:0065003
